Retailer,Product ID,Title,Brand,Count,Size,Color,Grade,Organic,Housing,Covered ZIPs,Covered Stores,Min Price,Avg Price,Max Price,Offer Rows,Priced Rows,URL
Amazon,B08QX2Y2SS,"Organic Valley Large Brown Free Range Organic Eggs, 18 ct",Organic Valley,18,Large,Brown,Unknown,true,Free-Range,43,0,9.99,10.013255813953489,10.99,43,43,https://www.amazon.com/Organic-Valley-Grade-Large-Brown/dp/B08QX2Y2SS/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.6s4TR4mkDh2wan-lmS9Gy2EUuiSNFwzfx_-1FH5RVo17oO-ubFFrFhBtHw6ekHcaG3NCHM0UdBIpRS2gJzgB_BqG4wsTcxqP3dA1xppk03UU6NQxtpk_RImx4HnHlzRTdN89ewNz_aD8xziH22h35RJL4amYAeVwxhYsJw6M5Air68vhDWbcroUy_iHzi9cNF967uK564r7mp0QKYVM5KY4y2S9uzIqndn6J_OyxwQY.tII0zO5I1YOWzwqX-vlgvHdfO17eE_bDuLGZOH_4x-0&dib_tag=se&keywords=fresh+eggs&qid=1785740159&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B097FTJC3F,Vital Farms Organic Pasture-Raised XL Eggs 12ct,Vital Farms,12,Extra Large,Brown,A,true,Pasture-Raised,43,0,7.68,8.878372093023255,11.99,43,43,https://www.amazon.com/Vital-Farms-Organic-Pasture-Raised/dp/B097FTJC3F/ref=sr_1_11?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.9RNfehJugXSJPFLFP6RUpLG4DyBTiXFWkPaDt8XCSHkYC313Yh7kUJDMoCk8yQXhdQgz6i26RhABji4x4denHh3BpTmFWYd2EfRiGzU5wK3bccyaww7oCViXrCFwLKeyD_F_aqbvS_bqy0Af5loGkaJ8vPZb5wYWCrdZtz_CpjLkKinyLGOxkrH9h6gszCAMFvwqve3YR909k-l-jf4ovmuso1Yg5c96gLh8fOUKafM.XyQk0mF-cLGSvDtQClZ1Pw_5ShHlOHHVmOFrihWOP8w&dib_tag=se&keywords=fresh+eggs&qid=1785738834&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-11
Amazon,B07GBLQF6H,"Amazon Grocery, Cage-Free Large, Brown Eggs, Grade A, 1 Dozen",Amazon Grocery,12,Large,Brown,A,false,Cage-Free,42,0,2.99,2.99,2.99,42,42,https://www.amazon.com/Amazon-Brand-Happy-Belly-Cage-Free/dp/B07GBLQF6H/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.4HQPSnwMw4z3CTdZ76IP6yr5xCdIVNwqR7TFRVWoMX43AYL4kyI2dfYYuLYhpKKXV6tuSpJeVOh79wFZtSplMkFlmg48cDBWCv90_uPcRbrGxwXrR4kC0FZUa6APqqm4dnR6snsw4Pr32QYwcTNv_lx8ZYwzX3OTSsM8Y4Nip0YYQZ3hIm_WxfbvWRfQSOvd163QdLTaXAr5wKP4ytc96gaygvqZRrQrNLqg5Pk42vI.W3XLsniw_Pb7zjZy7yArDU4RWTYNttpVwCrG99VtrDU&dib_tag=se&keywords=fresh+eggs&qid=1785733741&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0F8PKX2XS,Pete & Gerry's Organic Pasture Raised Eggs Large 12 Ct,Pete & Gerry's,12,Large,Unknown,Unknown,true,Pasture-Raised,37,0,5.49,7.435945945945946,7.49,37,37,https://www.amazon.com/Pete-Gerrys-Organic-Pasture-Raised/dp/B0F8PKX2XS/ref=sr_1_10_us_f3_0o_wf?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.6s4TR4mkDh2wan-lmS9GyzzdMF27bNeccE9EnBgXP5T2XUk9YF5oPV6QNa7I2mqx7t6AEOmHCwOuj7CuoUynJIGQrM780hQ9-XLiT3CIx1VU_Fiu6SZdV2rAwgz0Dx0TD0E5LFCqnzMPeHcKyHq_O6DloW3STfPem6f-MW7NGjnYTaUokKoYGtZz3-AkGAHLcxgjdKpNsdEQ5ZfHC0Ga5Y7Ka32zbKEFd-iLh-uRwwA.0yuFoXex-EkcC_sKqGbc9h9rNCn4up12lz5ypD2s92M&dib_tag=se&keywords=fresh+eggs&qid=1785740011&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0CQKNRKPW,"365 by Whole Foods Market Organic Extra Large Brown Grade A Eggs 12 Count, 12 CT",365 by Whole Foods Market,12,Extra Large,Brown,A,true,Conventional/Unspecified,35,0,5.31,5.991142857142857,6.07,35,35,https://www.amazon.com/365-Whole-Foods-Market-Organic/dp/B0CQKNRKPW/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.pxCcY5UYz4-7A-UR_k8QpQgEMmYf-tqFaKubimmT-yxbUyj6sinZd726Q6c6yEDJERpwknALk0OMFtZjwaHlsqr8EfapKN4if7Qp6ETTQqACIT4du7ztrcVqhM414kz-W-70JIB3XMXI63bnRuQcSLvWjjy3rd-Ykxlb38T7IkMMbtx-iKDSKzNeZaH5lFoGct04wshg3-vNdSl5Y-sICW48vO9vEE4YuTbgtg-E5EE.T94YZ2qvCd8iO0RqNPhK8z4zkh6WXjnM2dufOaqQZoE&dib_tag=se&keywords=fresh+eggs&qid=1785737555&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0CMR34FPS,Dutch Farms Large A Organic Brown Eggs 12ct,Unknown,12,Large,Brown,A,true,Conventional/Unspecified,34,0,4.99,4.99,4.99,34,34,https://www.amazon.com/Dutch-Farms-Large-Organic-Brown/dp/B0CMR34FPS/ref=sr_1_14?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.UziLx0zwTiEFzNuYSBo4-Cbz9CSm3IG9a5OunXr05JWMYkhzqHy9L2EANik3tx27J6QGjPO5-vI7BiHaSUnGASy__R0itfGS4Fb-Zj1htH3MU7svvx48J738FlhErlHn0nOVtyR0zrE5XkzGVdypGbvKckaaspCatJi3CFK6MOVQOCHBeKmxAHpsDVsf0daUgIjNprJwRf9xW8dU7Ne9Hm6F-BdjGRIAOWpkAegdsMM.Wca21BRuxJeCkVgi4yHC8l3MXO-26Jnzso9rOim7ibM&dib_tag=se&keywords=fresh+eggs&qid=1785737921&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-14
Amazon,B09R9Q47LJ,"New Barn, Organic Large Pasture Raised Eggs, 12 Count",Unknown,12,Large,Brown,A,true,Pasture-Raised,34,0,8.49,8.534117647058824,8.99,34,34,https://www.amazon.com/Organic-Large-Pasture-Raised-Count/dp/B09R9Q47LJ/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.4J64lDa46vEBRWDfhCp1MmKzsjOIML76G0RqvUTVROq304KJx837PTCmT3m_YxoVUO6UsTDSsjl0DhIymg-2b5UN6QQ5g4u12qTPh0NxdgkXMWmnWDx7WumZbF-QmqAjcuAHH5--tE69eghr6uX0GGdCNFDs4zLpggXvbQydyyELvEykDjRQZh84EqRJiOJ16AHgesKclGzHNcay5Z1hmm48vO9vEE4YuTbgtg-E5EE.H-DkuJnR0Dn_6EOSXJtVX-TUnTOExytlpsRiHql4W4A&dib_tag=se&keywords=fresh+eggs&qid=1785740820&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B09T8B31Q3,"Organic Valley Pasture Raised Eggs, 12 ct",Organic Valley,12,Large,Brown,A,true,Pasture-Raised,32,0,5.58,7.6134375,7.99,32,32,https://www.amazon.com/Organic-Valley-0093966811636-Pasture-Raised/dp/B09T8B31Q3/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.4J64lDa46vEBRWDfhCp1MmKzsjOIML76G0RqvUTVROq5-ljv2jibuMLfGCyxeS1wH1gD1LXw1bxoq9H97PTpZU9TUb2_mmU2mRhudifO9GLsaNYu6mdmhcMiyfokBJlE9qgdL3hVH4FWlSt9xSiOeJBwIanMEIK2IO553aXdzKRM-Cdz__fw3D5nQykYUHjhlKELSAYgUYRMVQJd58HP1m48vO9vEE4YuTbgtg-E5EE.cAcDbyn34Hnon0OsOXMmAF_0rJNoqwdWVZBoq_nC9e0&dib_tag=se&keywords=fresh+eggs&qid=1785740861&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B00AR7HCMK,"Eggland's Best, Large Organic Brown Eggs, 12 count (Pack of 1)",Eggland's Best,12,Large,Brown,Unknown,true,Conventional/Unspecified,31,0,6.99,7.01258064516129,7.69,31,31,https://www.amazon.com/Egglands-Best-Large-Organic-Brown/dp/B00AR7HCMK/ref=sr_1_11?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.xV1803QaKt5ZHFPZQTs5NsWhinsbpGgUcu73sB65IYkxKJCdBz97xeD-7gBTO0ASzvUbowl9Qrlk2donbVMLJrvZusapoewr4reY8S6mz23rIwDB3yf3VD3QjY68KFTYLqhnTnolxj0c8EkSyRkIcZOYzKrad1TtkMFrsGoPe4o20pikUxU6VawvN48Hmm8pRAM-uon9UpAUf9whdsWe__9uMAP6GfBIL0BEkji1lwM.HzZHJcOkErerhT1jb5TeAQVXPdZIowvQZTYppUNMaMg&dib_tag=se&keywords=fresh+eggs&qid=1785740603&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-11
Amazon,B08QX2Y2SS,"Organic Valley Large Brown Free Range Organic Eggs, 18 ct",Organic Valley,18,Large,Brown,A,true,Free-Range,31,0,9.99,9.99,9.99,31,31,https://www.amazon.com/Organic-Valley-Grade-Large-Brown/dp/B08QX2Y2SS/ref=sr_1_10_us_f3_0o_wf?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.fB_pGG1szcSbN9MFodUnSKib5zhU6y8vIrYslIjPbkqlV3pk-Kaa3anZLsgPS6hlGIQ2w2stKs84HUjLCGXfVCDwWm6YuETMP9Bhh5HesdZgvansDKA6ZnxlhAn6DX8zqK_H1TdjFQNCLeVswstRuSIABqQqsi-aILetEaz6ReM6QwQJ8uOadrtw8BjhudJDxZtyCMMBf8yRL-kxm9-J9gXPYtsOSx4eznw45we0MWo.qlrLKsaV_X18bGZd_Vr0uoDu4obScYcNFIV1W_S73Z8&dib_tag=se&keywords=fresh+eggs&qid=1785740723&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0849MZ45Y,"Vital Farms, Large Grade A Eggs, 12 Count",Vital Farms,12,Large,Brown,A,false,Conventional/Unspecified,29,0,7.49,7.99,9.99,29,29,https://www.amazon.com/VITAL-FARMS-Large-Grade-Eggs/dp/B0849MZ45Y/ref=sr_1_10_us_f3_0o_fmaxx?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.fB_pGG1szcSbN9MFodUnSN0MnAD0OFFOq5wpGvJvyvCZzEJTvZ3ZEgnUt0KfDfNEF0JmM6_wq364w1HyQ0D7L8qMBZnikTgSm3JZ65ei6JEohyMzHGsCDfk_ZmSkcVRPAv05uPVri5ZBX18tRxTRfGAFGUnjkqVfYTOR_U4ymaPK67AbYlhIXWYpBpzMkbJGleUPFbGPp1ztxPGXQ-MCNL_Kx7qv-AYfhBUjFU_veJA.46ZvTDfxPF_O5m7UX5Y85r4lLT37iA1nGZuC0qAeR1A&dib_tag=se&keywords=fresh+eggs&qid=1785740641&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B01ECDP5NC,Pete and Gerry's Organic Eggs 12ct Extra Large,Pete & Gerry's,12,Extra Large,Unknown,A,true,Free-Range,25,0,7.59,7.59,7.59,25,25,https://www.amazon.com/Pete-Gerrys-Organic-Free-Range-Grade/dp/B01ECDP5NC/ref=sr_1_11?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.DDhTw4Yhf2HU2I3dfVg5LhJMS6JOuljnVpAA7DWko9EIORWaTlDSLOxKrcTvRyuSPMKAZN_d5dsd-W9RZFcmqZXdYh_AnL0NvJ6q5T0uVfOcYHJtlMVe5fM4HjT-p0JYD2gi4f4EBTsvcjLWOumNJuBxj6_Ki30S2id0MO3FchWi0b-8ybdgCVszidFNl_uHuO8vi_umVlj5qdIc94TbJZAu6K2aqA21nFyJiRkLRPM.9IvR2AJlFsPdVH6O2LO_B13G__7NaTYRJrZYbdRneW8&dib_tag=se&keywords=fresh+eggs&qid=1785733212&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-11
Amazon,B09T8B31Q3,"Organic Valley Pasture Raised Eggs, 12 ct",Organic Valley,12,Large,Unknown,A,true,Pasture-Raised,24,0,7.99,7.989999999999999,7.99,24,24,https://www.amazon.com/Organic-Valley-0093966811636-Pasture-Raised/dp/B09T8B31Q3/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.qQA8tXpjrPivlbNCdK4S2H9uvOqBJYHXIIXZrqVD8s1pSc-NiIXgjzRH1ADa0cmCs5C5a22u2DivBOyaOKGwSqLATcAPQcgwcARiMbn89h5j8sWN1_38iB2hgljv66_nfbPx3oW3JQBRYcRSWkkhd0g17tu6T5QerU5n96r4PTj6vkYYkXPnVdxS2H2pLKEB.p1B71aPMzScOHikuv5Zj0CC2GDJGvgj45iKrKTgMS3o&dib_tag=se&keywords=fresh+eggs&qid=1785737801&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B00CIZCT5Y,"Organic Valley, Organic Free-Range Extra Large Brown Eggs - 1 Dozen (12 ct)",Organic Valley,12,Extra Large,Brown,Unknown,true,Free-Range,24,0,7.79,7.84,8.99,24,24,https://www.amazon.com/Organic-Valley-Range-Extra-Large-Brown/dp/B00CIZCT5Y/ref=sr_1_12_us_f3_0o_wf?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.9RNfehJugXSJPFLFP6RUpCSulyPf2j-e3AP3l08YvFa41126kzBHn82U9war2Fxa8Yno96k5xU4JR7w1dACTPyXHZjDKUofOK8JzeHNF4-SFdtHt1Y3cdn5khRqTW3lnh78WMIDYS-OvJkqldLiTbt25gSt0WcMaCtwMpkdZxp-ai09UXeFJX5UyNhqj2KHXai_s9pQwhx0r_0LSnvKwXcq5oyIFfvJzrVmPf-iee4U.u6K60gL9wScEStAjpufG8WkoDUDrBltsCjh8bYhRiek&dib_tag=se&keywords=fresh+eggs&qid=1785740423&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-12
Amazon,B00TNWEN18,Vital Farms Pasture-Raised Large Eggs 12ct,Vital Farms,12,Large,Brown,A,false,Pasture-Raised,24,0,6.69,7.072608695652175,7.49,24,23,https://www.amazon.com/Vital-Farms-Alfresco-Pasture-Raised/dp/B00TNWEN18/ref=sr_1_4?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.9RNfehJugXSJPFLFP6RUpFqPc75Bagqgomg-CMmQlFJVTfqVQgLDS70u8Le35wPYDXkpoXX7TAE6MRWrsG971q6pMMo25CdNSA8QWoNiiolomkBs2rw-VGpf9EyfY04w0PWgXKrgDcwpZsPvhq0we_ThgXvxOtWntDh24Yf_SOn8VC28hDV3RtT41GdWZQS9-dgha18pY7yf6-hJ9yMEu34pNsXxwaDhhUD0MmVc9m0.FVJDsXqnPgdH33EZHyzDYqXW2vZ0YVOdVquHnt13ooE&dib_tag=se&keywords=fresh+eggs&qid=1785739915&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-4
Amazon,B0018AMDTC,"Wilcox Free Range Large White Eggs, 1 dozen",Unknown,12,Large,White,A,false,Free-Range,24,0,3.38,4.2612499999999995,4.79,24,24,https://www.amazon.com/Wilcox-Cage-Large-White-dozen/dp/B0018AMDTC/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.LFpo7q6MKQOWoX6Htzmxv6FzDMWqcr8CplKkQd9PzMCD47W4jFFcX7s_23Cp2E0HaJ7d5d7HfDEuKBth8d_owO-TGvosApjc6RZBQrVwNkxKFwBgv6AYNgVGbO0UyE19BOLWbGhkIRfXHl3dU9ACiLMZoOztjV9eq2u4PuHJ7vbSs5CUx9hKsm_37lOzkHmQA6QpdcMu_g70XZC-HdtmHREl7Ixv6jBoEqDrKTIZwok.C8tvM378qnHluZxQL7g8XIvLzn2NxwWCx8dSV_Ay2Nw&dib_tag=se&keywords=fresh+eggs&qid=1785741010&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0C2X69RVT,"365 by Whole Foods Market Organic Large Brown Grade A Eggs 6 Count, 6 CT",365 by Whole Foods Market,6,Large,Brown,A,true,Conventional/Unspecified,22,0,2.29,3.540909090909091,3.99,22,22,https://www.amazon.com/365-Whole-Foods-Market-Organic/dp/B0C2X69RVT/ref=sr_1_10?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.u1ZQ38IK66TagHWyv4-E2PoHx-EUB2FyJJ5piq_dMzwC1lIs88YozB1QqawaF2yAnFqwMq09kOr7wLn2rZvJ9DLhMvvXrtE2DFRqgIhfjJbGCp6rhC9TCTTDRR67ov_Sm1a5ZFVIf-OMi7tUgx8PM2dCNFDs4zLpggXvbQydyyHapDj0g6V8I7GyX0FgYIgkct04wshg3-vNdSl5Y-sICW48vO9vEE4YuTbgtg-E5EE.o8aBPqPZectNiTNlYLUjRugNeFPXNJgRo6h7pYZw3dI&dib_tag=se&keywords=fresh+eggs&qid=1785735490&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B089C8JT7B,"Vital Farms, Egg Large Organic, 18 Count",Vital Farms,18,Large,Brown,A,true,Conventional/Unspecified,20,0,13.49,13.99,14.49,20,20,https://www.amazon.com/Vital-Farms-Large-Organic-Count/dp/B089C8JT7B/ref=sr_1_10_us_f3_0o_wf?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.5vyrmgwbYvV9reB_obZP1ZohUeEYx5FlPtbj9X3FuWfrZ5ELlutu94DATomaNcubw8f9NS2Jsc26d1AgStX6GFCXLFeCT5tIAEHGrIM74hH5lxeMwLSE-GQeqexd21WcF-84QfYwynu0DK-abNysSeEeTf_YOATF-6oVNgSiv3z3Trq4g3iD20QQj4xjoQv8-0oZl4zTvn4hmY4nRWLzqzaPPeAtV32nxYvHSzgi14Y.l1yjMRM3-ytXIyp8GTDIdS9tPlys-hzWtxMINwrmP5k&dib_tag=se&keywords=fresh+eggs&qid=1785739772&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0CQKP79VQ,"365 by Whole Foods Market Medium Brown Grade A Eggs 30 Count, 30 CT",365 by Whole Foods Market,30,Medium,Brown,A,false,Conventional/Unspecified,18,0,7.79,7.79,7.79,18,18,https://www.amazon.com/365-Whole-Foods-Market-Medium/dp/B0CQKP79VQ/ref=sr_1_10_us_f3_0o_wf?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.9RNfehJugXSJPFLFP6RUpCSulyPf2j-e3AP3l08YvFZJXNJ_WINR1PidUZHJijBcFI4Vh_0uWKbO5nkuZLQ4ZAW8GN_r0c-kQbQx8qKQfyehATXhScju5nRPN3T-3iCA9lnJUjjZ7dc0NcUPGpa_WkwXaUcZQrDIOfBRYJ6wHfN4s86TziyfCV2Y2GFW6VJlhYofjyk97pyJ5trj7MIXMhAczmacH1CXWxWbaqO5VmQ.YkdipMQOaKAqZwh8xtRUn0Ta1nVtsVSh1dPHBnIR8xg&dib_tag=se&keywords=fresh+eggs&qid=1785736113&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-10
Amazon,B0DRW9R5XG,"Organic Valley® Organic Medium Eggs — Free Range, Brown Eggs — 18 Count",Organic Valley,18,Medium,Brown,A,true,Free-Range,18,0,8.99,8.99,8.99,18,18,https://www.amazon.com/Organic-Valley-Free-Range-Medium-Brown/dp/B0DRW9R5XG/ref=sr_1_12?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.gt-rTyRCb8rnApuYlwPmwVNUQdY_JECbj1-wJRpgAC25gX6FUXinrtwoH5JJHWcqggmHYJWzGbuZOeYkT8T4_qK3b5Op720m_TWomDjmArkx6jf_WH4tWOLFbhZZUyGi_ae5swBHP3tFWsTXG6nYCc_mGF-nHvcQ4alqw4hmOocmiEW1wEb8FWl31ZNebCSA9zpE-BgowHCGR953e3zX8pTza8UFkKIxQKxz3ZL9ucw.1_8SIne7XG5FL0sAuOdG9hBeBb8rViIiK-Hrhp1IHnY&dib_tag=se&keywords=fresh+eggs&qid=1785739892&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-12
Amazon,B0DS2TYLCF,"365 by Whole Foods Market Large Brown Grade A Eggs 18 Count, 18 CT",365 by Whole Foods Market,18,Large,Brown,A,false,Conventional/Unspecified,17,0,5.49,5.578235294117647,5.79,17,17,https://www.amazon.com/365-Whole-Foods-Market-Large/dp/B0DS2TYLCF/ref=sr_1_14_us_f3_0o_wf?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.4HQPSnwMw4z3CTdZ76IP61bRo0SPBsKIYQhTVsq9tuagaVXWPWR1uBmHN5VxIauHYnx2BiqwA8816CRHF-KT7x6niAcIhGcBubPNMsqCWxDtBq9uzaaqwv-HXR2mQftpxOTRBlHk13Q7D5OH824rxOFjvjOT74t4ahVSrW5svvamodVsi-CcQLuFgVfFk8kyu2ePMJ1nIEP25GzxiezblrCJYa0be0aI3t2sASFtonc.yH1bL-OZ59KHI_-qGDAgsIHb_i2xT8EX8II2bfDqkRw&dib_tag=se&keywords=fresh+eggs&qid=1785733715&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-14
Amazon,B0DS2SNDCY,"365 by Whole Foods Market Large Brown Grade A Eggs 12 Count, 12 CT",365 by Whole Foods Market,12,Large,Brown,A,false,Conventional/Unspecified,14,0,3.99,4.247142857142857,4.29,14,14,https://www.amazon.com/365-Whole-Foods-Market-Large/dp/B0DS2SNDCY/ref=sr_1_13_us_f3_0o_wf?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.5vyrmgwbYvV9reB_obZP1ZohUeEYx5FlPtbj9X3FuWfrZ5ELlutu94DATomaNcubw8f9NS2Jsc26d1AgStX6GFCXLFeCT5tIAEHGrIM74hH5lxeMwLSE-GQeqexd21WcF-84QfYwynu0DK-abNysSeEeTf_YOATF-6oVNgSiv3z3Trq4g3iD20QQj4xjoQv8-0oZl4zTvn4hmY4nRWLzqzaPPeAtV32nxYvHSzgi14Y.l1yjMRM3-ytXIyp8GTDIdS9tPlys-hzWtxMINwrmP5k&dib_tag=se&keywords=fresh+eggs&qid=1785739772&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-13
Amazon,B0DS2VYDFH,"365 by Whole Foods Market Organic Large Brown Grade A Eggs 12 Count, 12 CT",365 by Whole Foods Market,12,Large,Brown,A,true,Conventional/Unspecified,14,0,5.29,5.29,5.29,14,14,https://www.amazon.com/365-Whole-Foods-Market-Organic/dp/B0DS2VYDFH/ref=sr_1_14_us_f3_0o_wf?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.5vyrmgwbYvV9reB_obZP1ZohUeEYx5FlPtbj9X3FuWfrZ5ELlutu94DATomaNcubw8f9NS2Jsc26d1AgStX6GFCXLFeCT5tIAEHGrIM74hH5lxeMwLSE-GQeqexd21WcF-84QfYwynu0DK-abNysSeEeTf_YOATF-6oVNgSiv3z3Trq4g3iD20QQj4xjoQv8-0oZl4zTvn4hmY4nRWLzqzaPPeAtV32nxYvHSzgi14Y.l1yjMRM3-ytXIyp8GTDIdS9tPlys-hzWtxMINwrmP5k&dib_tag=se&keywords=fresh+eggs&qid=1785739772&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-14
Amazon,B0DRW9R5XG,"Organic Valley® Organic Medium Eggs — Free Range, Brown Eggs — 18 Count",Organic Valley,18,Medium,Brown,Unknown,true,Free-Range,14,0,8.99,8.99,8.99,14,14,https://www.amazon.com/Organic-Valley-Free-Range-Medium-Brown/dp/B0DRW9R5XG/ref=sr_1_12?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.6s4TR4mkDh2wan-lmS9Gy2EUuiSNFwzfx_-1FH5RVo17oO-ubFFrFhBtHw6ekHcaG3NCHM0UdBIpRS2gJzgB_BqG4wsTcxqP3dA1xppk03UU6NQxtpk_RImx4HnHlzRTdN89ewNz_aD8xziH22h35RJL4amYAeVwxhYsJw6M5Air68vhDWbcroUy_iHzi9cNF967uK564r7mp0QKYVM5KY4y2S9uzIqndn6J_OyxwQY.tII0zO5I1YOWzwqX-vlgvHdfO17eE_bDuLGZOH_4x-0&dib_tag=se&keywords=fresh+eggs&qid=1785740159&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-12
Amazon,B097FTJC3F,Vital Farms Organic Pasture-Raised XL Eggs 12ct,Vital Farms,12,Extra Large,Unknown,Unknown,true,Pasture-Raised,11,0,8.49,8.49,8.49,11,11,https://www.amazon.com/Vital-Farms-Organic-Pasture-Raised/dp/B097FTJC3F/ref=sr_1_11?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.W34EWeQxTVxijjM4wCwh5-z3DQn0CJUGwAEhBayUxPeY9zesG-lH45Kc_C3H_TKhOD_TMgKjSXovywuZPtDvOUTmV4ui5HPLBE-YFxp_8dlNzCQLRYrX0PX3T8aF3bDRObJCKJ-uowwaR5-my7giACmsiLRqiTwBe5jjvBZPRVz2XwRoBIPliVFfwDRk__zAj6-YYYPLpw57v6Lrs0haJoS6AfZFRV0KP2UPiXcWewM.a2RC-fUdgzH_Jcj4EthXoTkaw-NQbDWmqCX_Tb2g92w&dib_tag=se&keywords=fresh+eggs&qid=1785740732&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-11
Amazon,B0CQKN385P,"365 by Whole Foods Market Organic Extra Large Brown Grade A Eggs 12 Count, 12 CT",365 by Whole Foods Market,12,Extra Large,Brown,A,true,Free-Range,10,0,5.79,5.79,5.79,10,10,https://www.amazon.com/365-Whole-Foods-Market-Organic/dp/B0CQKN385P/ref=sr_1_13?crid=1E2QJW9TUIM1M&dib=eyJ2IjoiMSJ9.kWxMXwFkiDZR4UoyYLDZKZjAlirf9d98-irXadkSWiRGc1VmvKzLmmE_dyM3_bc4nTGe0G1rz1PGPHt4WOZ8qYe5dEElJgSk9rDTdG9xineGUKB4eNevMRuEFqoOrjHzryQ8LSr2QgMFhIsf4TKu6iVXWSMfCSFvpqZm8k6O1vccfcRvRaurF_i2CXzuZfQA6AHgesKclGzHNcay5Z1hmm48vO9vEE4YuTbgtg-E5EE.5Oj0A-EV5VYhgvyNbGGKgLn_h26Mzy8VemCK9xy2SWI&dib_tag=se&keywords=fresh+eggs&qid=1785734662&s=samedaystore&sprefix=mil%2Csamedaystore%2C348&sr=1-13
