Store_No,Name,Address,Street,City,State,Zip_Code,Latitude,Longitude,Provider,Status,Country,mc_location_id
24296,Aldi - Sxb 75 - Dubois,"5700 Shaffer Road, Dubois, PA, 15801",5700 Shaffer Road,Dubois,PA,15801,41.1236588,-78.7268735,ALDI,active,USA,2379546
23665,Aldi - Ctv 81 - Easton,"2510 Freemansburg Avenue, Easton, PA, 18045",2510 Freemansburg Avenue,Easton,PA,18045,40.674108,-75.2469833,ALDI,active,USA,2379515
24298,Aldi - Sxb 34 - Ebensburg,"4490 Admiral Peary Hwy, Ebensburg, PA, 15931",4490 Admiral Peary Hwy,Ebensburg,PA,15931,40.4710687,-78.7530769,ALDI,active,USA,2379551
370136,Aldi - Sxb 35 - Ellwood City,"1766 Mercer Rd, Ellwood City, PA, 16117",1766 Mercer Rd,Ellwood City,PA,16117,40.8459658,-80.2629998,ALDI,active,USA,2380090
24315,Aldi - Ctv 20 - Ephrata,"830 East Main Street, Ephrata, PA, 17522",830 East Main Street,Ephrata,PA,17522,40.1668347,-76.1596251,ALDI,active,USA,2379642
23854,Aldi - Sxb 20 - Erie,"2647 West 12th Street, Erie, PA, 16505",2647 West 12th Street,Erie,PA,16505,42.1008563,-80.1399798,ALDI,active,USA,2379633
23855,Aldi - Sxb 21 - Erie,"2222 Downs Drive, Erie, PA, 16509",2222 Downs Drive,Erie,PA,16509,42.050389,-80.085719,ALDI,active,USA,2379575
23856,Aldi - Sxb 17 - Erie,"4728 Buffalo Road, Erie, PA, 16510",4728 Buffalo Road,Erie,PA,16510,42.1508456,-79.995582,ALDI,active,USA,2379508
24066,Aldi - Ctv 17 - Exton,"190 W Lincoln Highway, Exton, PA, 19341",190 W Lincoln Highway,Exton,PA,19341,40.0265947,-75.632076,ALDI,active,USA,2379573
24277,Aldi - Sxb 56 - Forest Hills,"2348 Ardmore Blvd, Forest Hills, PA, 15221",2348 Ardmore Blvd,Forest Hills,PA,15221,40.41602,-79.84851,ALDI,active,USA,2380221
370114,Aldi - Fre 167 - Gettysburg,"1115 York Rd, Gettysburg, PA, 17325",1115 York Rd,Gettysburg,PA,17325,39.841265,-77.204569,ALDI,active,USA,2379505
172385,Aldi - Sxb 12 - Greensburg,"6207 State Route 30 Suite 1027, Greensburg, PA, 15601",6207 State Route 30 Suite 1027,Greensburg,PA,15601,40.30732,-79.590721,ALDI,active,USA,2379638
24291,Aldi - Sxb 41 - Greensburg,"119 Triangle Drive, Greensburg, PA, 15601",119 Triangle Drive,Greensburg,PA,15601,40.3008194,-79.5217899,ALDI,active,USA,2379506
24303,Aldi - Sxb 57 - Greenville,"33 Williamson Road, Greenville, PA, 16125",33 Williamson Road,Greenville,PA,16125,41.4123604,-80.3574258,ALDI,active,USA,2379553
24304,Aldi - Sxb 43 - Grove City,"2 Pine Grv Village Drive, Grove City, PA, 16127",2 Pine Grv Village Drive,Grove City,PA,16127,41.1665876,-80.1103168,ALDI,active,USA,2379637
31611,Aldi - Ctv 106 - Hamburg,"15 Wilderness Trail, Hamburg, PA, 19526",15 Wilderness Trail,Hamburg,PA,19526,40.5614001,-76.0085898,ALDI,active,USA,2379596
24314,Aldi - Fre 89 - Hanover,"391 Eisenhower Drive, Hanover, PA, 17331",391 Eisenhower Drive,Hanover,PA,17331,39.82381,-76.9820377,ALDI,active,USA,2379616
179791,Aldi - Sxb 13 - Harmony,"234 Perry Hwy, Harmony, PA, 16037",234 Perry Hwy,Harmony,PA,16037,40.811778,-80.12738,ALDI,active,USA,2379574
23790,Aldi - Fre 77 - Harrisburg,"6445 Grayson Road, Harrisburg, PA, 17111",6445 Grayson Road,Harrisburg,PA,17111,40.2602445,-76.7748589,ALDI,active,USA,2379630
370115,Aldi - Fre 98 - Harrisburg,"3940 Linglestown Rd, Harrisburg, PA, 17110",3940 Linglestown Rd,Harrisburg,PA,17110,40.3377283,-76.844708,ALDI,active,USA,2380095
24317,Aldi - Ctv 94 - Hazle Township,"316 Laurel Mall, Hazle Township, PA, 18202",316 Laurel Mall,Hazle Township,PA,18202,40.9828653,-76.0175275,ALDI,active,USA,2380160
24305,Aldi - Sxb 19 - Hermitage,"2909 E State St, Hermitage, PA, 16148",2909 E State St,Hermitage,PA,16148,41.2342737,-80.4567276,ALDI,active,USA,2379602
24268,Aldi - Sxb 97 - Homestead,"127 East 7th Avenue, Homestead, PA, 15120",127 East 7th Avenue,Homestead,PA,15120,40.4073041,-79.9124924,ALDI,active,USA,2379585
179793,Aldi - Sxb 37 - Huntingdon,"7503 Huntingdon Plz, Huntingdon, PA, 16652",7503 Huntingdon Plz,Huntingdon,PA,16652,40.4816716,-78.0150024,ALDI,active,USA,2379559
24294,Aldi - Sxb 30 - Indiana,"2910 Oakland Avenue, Indiana, PA, 15701",2910 Oakland Avenue,Indiana,PA,15701,40.6023374,-79.1905628,ALDI,active,USA,2379593
24297,Aldi - Sxb 31 - Johnstown,"475 Galleria Drive, Johnstown, PA, 15904",475 Galleria Drive,Johnstown,PA,15904,40.296815,-78.837432,ALDI,active,USA,2379521
35119,Aldi - Ctv 141 - King Of Prussia,"197 E Dekalb Pike Ste 300, King Of Prussia, PA, 19406",197 E Dekalb Pike Ste 300,King Of Prussia,PA,19406,40.0950686,-75.3588429,ALDI,active,USA,2379605
23821,Aldi - Ctv 97 - Kingston,"481 Pierce Street, Kingston, PA, 18704",481 Pierce Street,Kingston,PA,18704,41.257983,-75.8853073,ALDI,active,USA,2379565
24306,Aldi - Sxb 64 - Kittanning,"11 Hilltop Plaza, Kittanning, PA, 16201",11 Hilltop Plaza,Kittanning,PA,16201,40.81433362,-79.5454521,ALDI,active,USA,2379639
23829,Aldi - Fre 94 - Lancaster,"2350 Lincoln Hwy East 750, Lancaster, PA, 17602",2350 Lincoln Hwy East 750,Lancaster,PA,17602,40.0240915,-76.207233,ALDI,active,USA,2379561
36682,Aldi - Fre 160 - Lancaster,"2210 Embassy Dr Bldg 3, Lancaster, PA, 17603",2210 Embassy Dr Bldg 3,Lancaster,PA,17603,40.0442129,-76.365348,ALDI,active,USA,2379509
29934,Aldi - Fre 118 - Lancaster,"1884 Fruitville Pike, Lancaster Pa, PA, 17601",1884 Fruitville Pike,Lancaster Pa,PA,17601,40.0724587,-76.32121,ALDI,active,USA,2379588
23990,Aldi - Ctv 41 - Langhorne,"2339 E Lincoln Hwy, Langhorne, PA, 19047",2339 E Lincoln Hwy,Langhorne,PA,19047,40.177692,-74.877029,ALDI,active,USA,2379609
36408,Aldi - Ctv 144 - Lansdale,"2333 W Main Street, Lansdale, PA, 19446",2333 W Main Street,Lansdale,PA,19446,40.263243,-75.316477,ALDI,active,USA,2380091
23991,Aldi - Ctv 10 - Lansdowne,"48 W Baltimore Ave, Lansdowne, PA, 19050",48 W Baltimore Ave,Lansdowne,PA,19050,39.9372659,-75.2731532,ALDI,active,USA,2379607
24293,Aldi - Sxb 59 - Latrobe,"2301 Sharky's Drive, Latrobe, PA, 15650",2301 Sharky's Drive,Latrobe,PA,15650,40.2863894,-79.3887021,ALDI,active,USA,2379501
24055,Aldi - Ctv 25 - Lebanon,"105 North 11th Avenue, Lebanon, PA, 17046",105 North 11th Avenue,Lebanon,PA,17046,40.3454038,-76.394204,ALDI,active,USA,2379552
380643,Aldi - Sxb 02 - Leechburg,"451 Hyde Park Rd Suite 270, Leechburg, PA, 15656",451 Hyde Park Rd Suite 270,Leechburg,PA,15656,40.6045841,-79.606943,ALDI,active,USA,2379496
24318,Aldi - Ctv 88 - Lehighton,"876 Blakeslee Blvd Drive E, Lehighton, PA, 18235",876 Blakeslee Blvd Drive E,Lehighton,PA,18235,40.819015,-75.727913,ALDI,active,USA,2379525
23992,Aldi - Ctv 23 - Levittown,"2990 Edgely Road, Levittown, PA, 19057",2990 Edgely Road,Levittown,PA,19057,40.1420688,-74.8450237,ALDI,active,USA,2379610
139117,Aldi - Ctv 175 - Lewisburg,"111 Zeigler Road, Lewisburg, PA, 17837",111 Zeigler Road,Lewisburg,PA,17837,40.9944764,-76.8731996,ALDI,active,USA,2379523
24074,Aldi - Ctv 68 - Limerick,"33 W Ridge Pike Ste 407, Limerick, PA, 19468",33 W Ridge Pike Ste 407,Limerick,PA,19468,40.214924,-75.502426,ALDI,active,USA,2380089
24067,Aldi - Ctv 109 - Malvern,"11 Matthews Road, Malvern, PA, 19355",11 Matthews Road,Malvern,PA,19355,40.0505747,-75.5234754,ALDI,active,USA,2379512
172102,Aldi - Sxb 11 - Mars,"1300 Robert William Drive, Mars, PA, 16059",1300 Robert William Drive,Mars,PA,16059,40.6933466,-79.9721912,ALDI,active,USA,2379514
24270,Aldi - Sxb 89 - Mckeesport,"300 Eden Park Boulevard, Mckeesport, PA, 15132",300 Eden Park Boulevard,Mckeesport,PA,15132,40.3275857,-79.8386316,ALDI,active,USA,2379548
24271,Aldi - Sxb 73 - Mckees Rocks,"114 Chartiers Ave, Mckees Rocks, PA, 15136",114 Chartiers Ave,Mckees Rocks,PA,15136,40.4652485,-80.0559372,ALDI,active,USA,2379558
35697,Aldi - Sxb 78 - Mcmurray,"4041 Washington Road, Mcmurray, PA, 15317",4041 Washington Road,Mcmurray,PA,15317,40.2681612,-80.128705,ALDI,active,USA,2380185
24309,Aldi - Sxb 49 - Meadville,"16500 Conneaut Lake Road, Meadville, PA, 16335",16500 Conneaut Lake Road,Meadville,PA,16335,41.6225446,-80.2060364,ALDI,active,USA,2379533
41341,Aldi - Fre 146 - Mechanicsburg,"6476 Carlisle Pike, Mechanicsburg, PA, 17050",6476 Carlisle Pike,Mechanicsburg,PA,17050,40.2470429,-77.018213,ALDI,active,USA,2379592
24261,Aldi - Sxb 58 - Monaca,"101 Center Commons Blvd, Monaca, PA, 15061",101 Center Commons Blvd,Monaca,PA,15061,40.6784795,-80.309559,ALDI,active,USA,2379615
143691,Aldi - Sxb 48 - Monroeville,"3995 William Penn Highway, Monroeville, PA, 15146",3995 William Penn Highway,Monroeville,PA,15146,40.4386645,-79.7724165,ALDI,active,USA,2379536
24273,Aldi - Sxb 46 - Monroeville,"1766 Golden Mile Highway, Monroeville, PA, 15146",1766 Golden Mile Highway,Monroeville,PA,15146,40.4442332,-79.7127182,ALDI,active,USA,2379614
23913,Aldi - Ctv 93 - Montoursville,"2595 Wilmont Drive, Montoursville, PA, 17754",2595 Wilmont Drive,Montoursville,PA,17754,41.2466147,-76.9525135,ALDI,active,USA,2379517
109752,Aldi - Sxb 65 - Moon Township,"2830 Gracy Ctrway Ste100, Moon Township, PA, 15108",2830 Gracy Ctrway Ste100,Moon Township,PA,15108,40.5176428,-80.2171305,ALDI,active,USA,2380117
23666,Aldi - Ctv 21 - Nazareth,"4034 Jandy Blvd, Nazareth, PA, 18064",4034 Jandy Blvd,Nazareth,PA,18064,40.7317369,-75.3078271,ALDI,active,USA,2379564
24302,Aldi - Sxb 38 - New Castle,"275 Dworman Lane, New Castle, PA, 16101",275 Dworman Lane,New Castle,PA,16101,41.014792,-80.3969611,ALDI,active,USA,2379640
480563,Aldi - Fre 197 - Shrewsbury,"648 E Forrest Ave, New Freedom, PA, 17349",648 E Forrest Ave,New Freedom,PA,17349,39.7708564,-76.6659279,ALDI,active,USA,2379590
24262,Aldi - Sxb 61 - Lower Burrell,"100 Tarentum Bridge Road, New Kensington, PA, 15068",100 Tarentum Bridge Road,New Kensington,PA,15068,40.5906777,-79.7506393,ALDI,active,USA,2379571
24068,Aldi - Ctv 45 - Norristown,"550 S Trooper Road, Norristown, PA, 19403",550 S Trooper Road,Norristown,PA,19403,40.1291309,-75.3986549,ALDI,active,USA,2379513
24292,Aldi - Sxb 67 - North Huntingdon,"8775 Norwin Avenue, North Huntingdon, PA, 15642",8775 Norwin Avenue,North Huntingdon,PA,15642,40.318469,-79.6939364,ALDI,active,USA,2380212
24272,Aldi - Sxb 44 - North Versailles,"100 Aldi Drive, North Versailles, PA, 15137",100 Aldi Drive,North Versailles,PA,15137,40.3697878,-79.7792599,ALDI,active,USA,2379622
24071,Aldi - Ctv 86 - North Wales,"1210 Bethlehem Pike, North Wales, PA, 19454",1210 Bethlehem Pike,North Wales,PA,19454,40.2084712,-75.2259494,ALDI,active,USA,2379594
570555,Aldi - Sxb 18 - Oakdale,"10 E Steuben St, Oakdale, PA, 15071",10 E Steuben St,Oakdale,PA,15071,40.4410491,-80.2375709,ALDI,active,USA,2379560
24281,Aldi - Sxb 54 - Penn Hills,"16 Federal Drive, Penn Hills, PA, 15235",16 Federal Drive,Penn Hills,PA,15235,40.463569,-79.826977,ALDI,active,USA,2380150
24282,Aldi - Sxb 90 - Penn Hills,"7350 Saltsburg Road, Penn Hills, PA, 15235",7350 Saltsburg Road,Penn Hills,PA,15235,40.4772551,-79.7859898,ALDI,active,USA,2380174
109761,Aldi - Ctv 169 - Philadelphia,"1300 Fairmount Ave, Philadelphia, PA, 19123",1300 Fairmount Ave,Philadelphia,PA,19123,39.966349,-75.1590984,ALDI,active,USA,2379595
12258,Aldi - Ctv 43 - Philadelphia,"3101 West Girard Avenue, Philadelphia, PA, 19130",3101 West Girard Avenue,Philadelphia,PA,19130,39.9760183,-75.1869132,ALDI,active,USA,2379519
12259,Aldi - Ctv 54 - Philadelphia,"4421 Market Street, Philadelphia, PA, 19104",4421 Market Street,Philadelphia,PA,19104,39.9593221,-75.2129889,ALDI,active,USA,2379538
144407,Aldi - Ctv 181 - Philadelphia,"2900 S 20th St, Philadelphia, PA, 19145",2900 S 20th St,Philadelphia,PA,19145,39.914933,-75.1843647,ALDI,active,USA,2380093
144457,Aldi - Ctv 191 - Philadelphia,"12002 E Roosevelt Blvd Bd 3, Philadelphia, PA, 19116",12002 E Roosevelt Blvd Bd 3,Philadelphia,PA,19116,40.10657,-75.001227,ALDI,active,USA,2379641
17392,Aldi - Ctv 91 - Philadelphia,"3320 Grant Avenue Ste A, Philadelphia, PA, 19114",3320 Grant Avenue Ste A,Philadelphia,PA,19114,40.0679389,-75.0066684,ALDI,active,USA,2379599
23995,Aldi - Ctv 8 - Philadelphia,"9303 Krewstown Road, Philadelphia, PA, 19115",9303 Krewstown Road,Philadelphia,PA,19115,40.0853388,-75.0456909,ALDI,active,USA,2379591
23999,Aldi - Ctv 39 - Philadelphia,"3975 Castor Avenue, Philadelphia, PA, 19124",3975 Castor Avenue,Philadelphia,PA,19124,40.006819,-75.0976186,ALDI,active,USA,2379554
24000,Aldi - Ctv 11 - Philadelphia,"6119 N Broad Street, Philadelphia, PA, 19141",6119 N Broad Street,Philadelphia,PA,19141,40.0465945,-75.1422247,ALDI,active,USA,2379631
24001,Aldi - Ctv 50 - Philadelphia,"2603 S Front Street, Philadelphia, PA, 19148",2603 S Front Street,Philadelphia,PA,19148,39.9149094,-75.1485639,ALDI,active,USA,2379598
24002,Aldi - Ctv 24 - Philadelphia,"1911 N 76th Street, Philadelphia, PA, 19151",1911 N 76th Street,Philadelphia,PA,19151,39.97875,-75.2702455,ALDI,active,USA,2379535
24003,Aldi - Ctv 12 - Philadelphia,"7900 Roosevelt Blvd, Philadelphia, PA, 19152",7900 Roosevelt Blvd,Philadelphia,PA,19152,40.0552315,-75.0496561,ALDI,active,USA,2379530
29930,Aldi - Ctv 49 - Philadelphia,"5200 Whitaker Ave, Philadelphia, PA, 19124",5200 Whitaker Ave,Philadelphia,PA,19124,40.0321127,-75.1035598,ALDI,active,USA,2380292
380664,Aldi - Ctv 205 - Philadelphia,"3500 Aramingo Avenue, Philadelphia, PA, 19134",3500 Aramingo Avenue,Philadelphia,PA,19134,39.992949,-75.099141,ALDI,active,USA,2379524
396456,Aldi - Ctv 161 - Philadelphia,"2103 Washington Ave, Philadelphia, PA, 19146",2103 Washington Ave,Philadelphia,PA,19146,39.9395479,-75.1783718,ALDI,active,USA,2379557
370112,Aldi - Ctv 198 - Phoenixville,"283 Schuylkill Rd, Phoenixville, PA, 19460",283 Schuylkill Rd,Phoenixville,PA,19460,40.1373236,-75.5418152,ALDI,active,USA,2379611
24274,Aldi - Sxb 79 - Pittsburgh,"2628 East Carson Street, Pittsburgh, PA, 15203",2628 East Carson Street,Pittsburgh,PA,15203,40.4269135,-79.9674323,ALDI,active,USA,2379566
24276,Aldi - Sxb 80 - Pittsburgh,"5631 Baum Boulevard, Pittsburgh, PA, 15206",5631 Baum Boulevard,Pittsburgh,PA,15206,40.458215,-79.934887,ALDI,active,USA,2379562
24279,Aldi - Sxb 91 - Pittsburgh,"5200 Penn Avenue, Pittsburgh, PA, 15224",5200 Penn Avenue,Pittsburgh,PA,15224,40.4641877,-79.9393532,ALDI,active,USA,2379583
24284,Aldi - Sxb 69 - Pittsburgh,"6290 Northway Mall Dr, Pittsburgh, PA, 15237",6290 Northway Mall Dr,Pittsburgh,PA,15237,40.5508504,-80.0226383,ALDI,active,USA,2379569
392412,Aldi - Sxb 15 - Pittsburgh,"450 56th St, Pittsburgh, PA, 15201",450 56th St,Pittsburgh,PA,15201,40.4832347,-79.9485615,ALDI,active,USA,2379624
538577,Aldi - Sxb 103 - Pittsburgh,"2515 Banksville Rd, Pittsburgh, PA, 15216",2515 Banksville Rd,Pittsburgh,PA,15216,40.4057858,-80.0360005,ALDI,active,USA,2379531
23820,Aldi - Ctv 74 - Pittston,"5000 N Township Blvd, Pittston, PA, 18640",5000 N Township Blvd,Pittston,PA,18640,41.3215644,-75.7646961,ALDI,active,USA,2379507
31610,Aldi - Sxb 7 - Mt. Pleasant,"100 Crossroads Plaza Mt, Pleasant, PA, 15666",100 Crossroads Plaza Mt,Pleasant,PA,15666,40.1251992,-79.5506904,ALDI,active,USA,2379499
33742,Aldi - Ctv 101 - Pocono Summit,"2995 Sr 940, Pocono Summit, PA, 18346",2995 Sr 940,Pocono Summit,PA,18346,41.1172269,-75.3819608,ALDI,active,USA,2379549
24072,Aldi - Ctv 145 - Pottstown - Off Pottstown Pike,"233 Shoemaker Rd Ste 123, Pottstown, PA, 19464",233 Shoemaker Rd Ste 123,Pottstown,PA,19464,40.25425,-75.6652,ALDI,active,USA,2379612
24073,Aldi - Ctv 96 - Pottstown - Off Armand Hammer Blvd,"297 Armand Hammer Blvd, Pottstown, PA, 19464",297 Armand Hammer Blvd,Pottstown,PA,19464,40.2357153,-75.6173495,ALDI,active,USA,2379526
29932,Aldi - Ctv 73 - Pottsville,"384 Pottsville St Clair Hwy, Pottsville, PA, 17901",384 Pottsville St Clair Hwy,Pottsville,PA,17901,40.7035527,-76.1875257,ALDI,active,USA,2379520
24295,Aldi - Sxb 63 - Punxsutawney,"545 W Mahoning Street, Punxsutawney, PA, 15767",545 W Mahoning Street,Punxsutawney,PA,15767,40.941596,-78.9804822,ALDI,active,USA,2379516
22803,Aldi - Ctv 16 - Quakertown,"606 North West End Boulevard, Quakertown, PA, 18951",606 North West End Boulevard,Quakertown,PA,18951,40.459867,-75.370346,ALDI,active,USA,2379577
24056,Aldi - Ctv 62 - Reading,"3520 N Fifth Street Hwy, Reading, PA, 19605",3520 N Fifth Street Hwy,Reading,PA,19605,40.38694756,-75.92754903,ALDI,active,USA,2380116
24057,Aldi - Ctv 82 - Reading,"4703 Perkiomen Avenue, Reading, PA, 19606",4703 Perkiomen Avenue,Reading,PA,19606,40.3058003,-75.8585698,ALDI,active,USA,2379586
24322,Aldi - Ctv 79 - Reading,"1010 Cedar Top Road, Reading, PA, 19607",1010 Cedar Top Road,Reading,PA,19607,40.2978875,-75.947171,ALDI,active,USA,2379541
124429,Aldi - Fre 178 - Red Lion,"3213 Cape Horn Rd, Red Lion, PA, 17356",3213 Cape Horn Rd,Red Lion,PA,17356,39.915361,-76.628704,ALDI,active,USA,2379497
24275,Aldi - Sxb 52 - Robinson Twp,"100 Costco Drive, Robinson Twp, PA, 15205",100 Costco Drive,Robinson Twp,PA,15205,40.4571855,-80.1667079,ALDI,active,USA,2380181
24285,Aldi - Sxb 93 - Ross Twp,"7221 Mcknight Road, Ross Twp, PA, 15237",7221 Mcknight Road,Ross Twp,PA,15237,40.5369313,-80.0130559,ALDI,active,USA,2380152
24321,Aldi - Tul 8 - Sayre,"2756 Elmira St, Sayre, PA, 18840",2756 Elmira St,Sayre,PA,18840,41.9875018,-76.5453009,ALDI,active,USA,2379556
23797,Aldi - Ctv 87 - Scranton,"1115 Scranton Carbondale Hw, Scranton, PA, 18508",1115 Scranton Carbondale Hw,Scranton,PA,18508,41.470158,-75.641384,ALDI,active,USA,2379582
24278,Aldi - Sxb 45 - Shaler Twp,"880 Butler Street, Shaler Twp, PA, 15223",880 Butler Street,Shaler Twp,PA,15223,40.5116417,-79.9448023,ALDI,active,USA,2380277
24316,Aldi - Ctv 84 - Shamokin Dam,"3152 N Susquehanna Trail, Shamokin Dam, PA, 17876",3152 N Susquehanna Trail,Shamokin Dam,PA,17876,40.8477448,-76.8196134,ALDI,active,USA,2379621
24101,Aldi - Fre 97 - Shippensburg,"40 Shippensburg Shop Ctr 4, Shippensburg, PA, 17257",40 Shippensburg Shop Ctr 4,Shippensburg,PA,17257,40.05769,-77.49881,ALDI,active,USA,2379544
24290,Aldi - Sxb 74 - Somerset,"1606 North Center Ave, Somerset, PA, 15501",1606 North Center Ave,Somerset,PA,15501,40.0367839,-79.0731558,ALDI,active,USA,2379589
23983,Aldi - Ctv 13 - Souderton,"703 Route 113, Souderton, PA, 18964",703 Route 113,Souderton,PA,18964,40.315667,-75.3084194,ALDI,active,USA,2379568
124434,Aldi - Sxb 26 - State College,"780 Benner Pike, State College, PA, 16801",780 Benner Pike,State College,PA,16801,40.835167,-77.8011436,ALDI,active,USA,2379625
124435,Aldi - Sxb 27 - State College,"1790 N Atherton Street, State College, PA, 16803",1790 N Atherton Street,State College,PA,16803,40.8085275,-77.9014251,ALDI,active,USA,2379539
164217,Aldi - Sxb 32 - St. Marys,"818 South St Marys Street, St Marys, PA, 15857",818 South St Marys Street,St Marys,PA,15857,41.4112599,-78.5616881,ALDI,active,USA,2379537
24099,Aldi - Ctv 85 - Stroudsburg,"700 N Ninth Street, Stroudsburg, PA, 18360",700 N Ninth Street,Stroudsburg,PA,18360,40.9883237,-75.2083328,ALDI,active,USA,2379522
24263,Aldi - Sxb 60 - Tarentum,"1040 Village Center Drive, Tarentum, PA, 15084",1040 Village Center Drive,Tarentum,PA,15084,40.5674887,-79.8035955,ALDI,active,USA,2379543
156008,Aldi - Ctv 164 - Thorndale,"3205 E Lincoln Hwy, Thorndale, PA, 19372",3205 E Lincoln Hwy,Thorndale,PA,19372,39.994771,-75.759764,ALDI,active,USA,2379570
143814,Aldi - Tul 61 - Towanda,"1112 Golden Mile Drive, Towanda, PA, 18848",1112 Golden Mile Drive,Towanda,PA,18848,41.7704634,-76.4162667,ALDI,active,USA,2379629
109756,Aldi - Ctv 112 - Tunkhannock,"811 Hunter Highway, Tunkhannock, PA, 18657",811 Hunter Highway,Tunkhannock,PA,18657,41.5244322,-75.9511321,ALDI,active,USA,2379619
24289,Aldi - Sxb 8 - Uniontown,"650 W Main St, Uniontown, PA, 15401",650 W Main St,Uniontown,PA,15401,39.9127486,-79.7472166,ALDI,active,USA,2379584
139239,Aldi - Ctv 168 - Warminster - E. Street Rd/ Newtown Rd,"260 E Street Rd, Warminster, PA, 18974",260 E Street Rd,Warminster,PA,18974,40.191787,-75.075082,ALDI,active,USA,2379534
24310,Aldi - Sxb 88 - Warren,"3917 Market Street, Warren, PA, 16365",3917 Market Street,Warren,PA,16365,41.8955198,-79.1498264,ALDI,active,USA,2379567
23984,Aldi - Ctv 44 - Warrington - County Line/611,"100 Easton Rd, Warrington, PA, 18976",100 Easton Rd,Warrington,PA,18976,40.214042,-75.1414799,ALDI,active,USA,2379632
24286,Aldi - Sxb 51 - Washington,"18 Trinity Point Drive, Washington, PA, 15301",18 Trinity Point Drive,Washington,PA,15301,40.182164,-80.2242234,ALDI,active,USA,2379563
380652,Aldi - Fre 95 - Waynesboro,"1521 E Main St, Waynesboro, PA, 17268",1521 E Main St,Waynesboro,PA,17268,39.745284,-77.552887,ALDI,active,USA,2379550
24287,Aldi - Sxb 10 - Waynesburg,"210 Greene Plaza, Waynesburg, PA, 15370",210 Greene Plaza,Waynesburg,PA,15370,39.8979189,-80.145522,ALDI,active,USA,2379540
164221,Aldi - Ctv 160 - West Chester,"829 Paoli Pike, West Chester, PA, 19380",829 Paoli Pike,West Chester,PA,19380,39.9678814,-75.5898222,ALDI,active,USA,2379579
24269,Aldi - Sxb 47 - West Mifflin,"239 Clairton Boulevard, West Mifflin, PA, 15122",239 Clairton Boulevard,West Mifflin,PA,15122,40.3400936,-79.954513,ALDI,active,USA,2380088
24264,Aldi - Sxb 77 - Wexford,"11800 Perry Highway, Wexford, PA, 15090",11800 Perry Highway,Wexford,PA,15090,40.6299128,-80.0556752,ALDI,active,USA,2379617
23661,Aldi - Ctv 72 - Whitehall,"2540 Macarthur Road, Whitehall, PA, 18052",2540 Macarthur Road,Whitehall,PA,18052,40.6434856,-75.494302,ALDI,active,USA,2379613
370111,Aldi - Ctv 167 - Wilkes Barre,"1100 Wilkes Barre Twp Blvd, Wilkes Barre, PA, 18702",1100 Wilkes Barre Twp Blvd,Wilkes Barre,PA,18702,41.2247097,-75.8795156,ALDI,active,USA,2379576
380648,Aldi - Sxb 76 - Wilkinsburg,"401 Penn Ave, Wilkinsburg, PA, 15221",401 Penn Ave,Wilkinsburg,PA,15221,40.4455536,-79.8890927,ALDI,active,USA,2380120
172955,Aldi - Ctv 186 - Williamsport,"1804 Lycoming Creek Rd, Williamsport, PA, 17701",1804 Lycoming Creek Rd,Williamsport,PA,17701,41.2517093,-77.0445948,ALDI,active,USA,2379587
